,,,,,,,,,,,
ID,GroupID,order,abil_type,up_value,Level,_Desc_MissionReward_Value,AssetType,AssetValue,ConditionID,Accumulated,_RoundDown
305396,10003,3,Defence,3.43,5396,,Gold,6434746,,18071,6434746
305397,10003,3,Defence,3.43,5397,,Gold,6436995,,18074,6436995
305398,10003,3,Defence,3.43,5398,,Gold,6439244,,18077,6439244
305399,10003,3,Defence,3.43,5399,,Gold,6441493,,18080,6441493
305400,10003,3,Defence,10,5400,,Gold,6444298,,18090,6444298
305401,10003,3,Defence,3.43,5401,,Gold,6446548,,18093,6446548
305402,10003,3,Defence,3.43,5402,,Gold,6448799,,18096,6448799
305403,10003,3,Defence,3.43,5403,,Gold,6451050,,18099,6451050
305404,10003,3,Defence,3.43,5404,,Gold,6453301,,18102,6453301
305405,10003,3,Defence,3.43,5405,,Gold,6455553,,18105,6455553
305406,10003,3,Defence,3.43,5406,,Gold,6457805,,18108,6457805
305407,10003,3,Defence,3.43,5407,,Gold,6460058,,18111,6460058
305408,10003,3,Defence,3.43,5408,,Gold,6462311,,18114,6462311
305409,10003,3,Defence,3.43,5409,,Gold,6464564,,18117,6464564
305410,10003,3,Defence,3.43,5410,,Gold,6467374,,18120,6467374
305411,10003,3,Defence,3.43,5411,,Gold,6469628,,18123,6469628
305412,10003,3,Defence,3.43,5412,,Gold,6471883,,18126,6471883
305413,10003,3,Defence,3.43,5413,,Gold,6474138,,18129,6474138
305414,10003,3,Defence,3.43,5414,,Gold,6476393,,18132,6476393
305415,10003,3,Defence,3.43,5415,,Gold,6478649,,18135,6478649
305416,10003,3,Defence,3.43,5416,,Gold,6480905,,18138,6480905
305417,10003,3,Defence,3.43,5417,,Gold,6483162,,18141,6483162
305418,10003,3,Defence,3.43,5418,,Gold,6485419,,18144,6485419
305419,10003,3,Defence,3.43,5419,,Gold,6487676,,18147,6487676
305420,10003,3,Defence,10,5420,,Gold,6490490,,18157,6490490
305421,10003,3,Defence,3.43,5421,,Gold,6492748,,18160,6492748
305422,10003,3,Defence,3.43,5422,,Gold,6495006,,18163,6495006
305423,10003,3,Defence,3.43,5423,,Gold,6497265,,18166,6497265
305424,10003,3,Defence,3.43,5424,,Gold,6499524,,18169,6499524
305425,10003,3,Defence,3.43,5425,,Gold,6501784,,18172,6501784
305426,10003,3,Defence,3.43,5426,,Gold,6504044,,18175,6504044
305427,10003,3,Defence,3.43,5427,,Gold,6506304,,18178,6506304
305428,10003,3,Defence,3.43,5428,,Gold,6508565,,18181,6508565
305429,10003,3,Defence,3.43,5429,,Gold,6510826,,18184,6510826
305430,10003,3,Defence,3.43,5430,,Gold,6513645,,18187,6513645
305431,10003,3,Defence,3.43,5431,,Gold,6515907,,18190,6515907
305432,10003,3,Defence,3.43,5432,,Gold,6518169,,18193,6518169
305433,10003,3,Defence,3.43,5433,,Gold,6520432,,18196,6520432
305434,10003,3,Defence,3.43,5434,,Gold,6522695,,18199,6522695
305435,10003,3,Defence,3.43,5435,,Gold,6524959,,18202,6524959
305436,10003,3,Defence,3.43,5436,,Gold,6527223,,18205,6527223
305437,10003,3,Defence,3.43,5437,,Gold,6529487,,18208,6529487
305438,10003,3,Defence,3.43,5438,,Gold,6531752,,18211,6531752
305439,10003,3,Defence,3.43,5439,,Gold,6534017,,18214,6534017
305440,10003,3,Defence,10,5440,,Gold,6536841,,18224,6536841
305441,10003,3,Defence,3.43,5441,,Gold,6539107,,18227,6539107
305442,10003,3,Defence,3.43,5442,,Gold,6541373,,18230,6541373
305443,10003,3,Defence,3.43,5443,,Gold,6543640,,18233,6543640
305444,10003,3,Defence,3.43,5444,,Gold,6545907,,18236,6545907
305445,10003,3,Defence,3.43,5445,,Gold,6548174,,18239,6548174
305446,10003,3,Defence,3.43,5446,,Gold,6550442,,18242,6550442
305447,10003,3,Defence,3.43,5447,,Gold,6552710,,18245,6552710
305448,10003,3,Defence,3.43,5448,,Gold,6554979,,18248,6554979
305449,10003,3,Defence,3.43,5449,,Gold,6557248,,18251,6557248
305450,10003,3,Defence,3.43,5450,,Gold,6560077,,18254,6560077
305451,10003,3,Defence,3.43,5451,,Gold,6562347,,18257,6562347
305452,10003,3,Defence,3.43,5452,,Gold,6564617,,18260,6564617
305453,10003,3,Defence,3.43,5453,,Gold,6566888,,18263,6566888
305454,10003,3,Defence,3.43,5454,,Gold,6569159,,18266,6569159
305455,10003,3,Defence,3.43,5455,,Gold,6571430,,18269,6571430
305456,10003,3,Defence,3.43,5456,,Gold,6573702,,18272,6573702
305457,10003,3,Defence,3.43,5457,,Gold,6575974,,18275,6575974
305458,10003,3,Defence,3.43,5458,,Gold,6578246,,18278,6578246
305459,10003,3,Defence,3.43,5459,,Gold,6580519,,18281,6580519
305460,10003,3,Defence,10,5460,,Gold,6583353,,18291,6583353
305461,10003,3,Defence,3.43,5461,,Gold,6585627,,18294,6585627
305462,10003,3,Defence,3.43,5462,,Gold,6587901,,18297,6587901
305463,10003,3,Defence,3.43,5463,,Gold,6590175,,18300,6590175
305464,10003,3,Defence,3.43,5464,,Gold,6592450,,18303,6592450
305465,10003,3,Defence,3.43,5465,,Gold,6594725,,18306,6594725
305466,10003,3,Defence,3.43,5466,,Gold,6597001,,18309,6597001
305467,10003,3,Defence,3.43,5467,,Gold,6599277,,18312,6599277
305468,10003,3,Defence,3.43,5468,,Gold,6601553,,18315,6601553
305469,10003,3,Defence,3.43,5469,,Gold,6603830,,18318,6603830
305470,10003,3,Defence,3.43,5470,,Gold,6606669,,18321,6606669
305471,10003,3,Defence,3.43,5471,,Gold,6608947,,18324,6608947
305472,10003,3,Defence,3.43,5472,,Gold,6611225,,18327,6611225
305473,10003,3,Defence,3.43,5473,,Gold,6613503,,18330,6613503
305474,10003,3,Defence,3.43,5474,,Gold,6615782,,18333,6615782
305475,10003,3,Defence,3.43,5475,,Gold,6618061,,18336,6618061
305476,10003,3,Defence,3.43,5476,,Gold,6620340,,18339,6620340
305477,10003,3,Defence,3.43,5477,,Gold,6622620,,18342,6622620
305478,10003,3,Defence,3.43,5478,,Gold,6624900,,18345,6624900
305479,10003,3,Defence,3.43,5479,,Gold,6627181,,18348,6627181
305480,10003,3,Defence,10,5480,,Gold,6630024,,18358,6630024
305481,10003,3,Defence,3.43,5481,,Gold,6632305,,18361,6632305
305482,10003,3,Defence,3.43,5482,,Gold,6634587,,18364,6634587
305483,10003,3,Defence,3.43,5483,,Gold,6636869,,18367,6636869
305484,10003,3,Defence,3.43,5484,,Gold,6639152,,18370,6639152
305485,10003,3,Defence,3.43,5485,,Gold,6641435,,18373,6641435
305486,10003,3,Defence,3.43,5486,,Gold,6643718,,18376,6643718
305487,10003,3,Defence,3.43,5487,,Gold,6646002,,18379,6646002
305488,10003,3,Defence,3.43,5488,,Gold,6648286,,18382,6648286
305489,10003,3,Defence,3.43,5489,,Gold,6650570,,18385,6650570
305490,10003,3,Defence,3.43,5490,,Gold,6653418,,18388,6653418
305491,10003,3,Defence,3.43,5491,,Gold,6655703,,18391,6655703
305492,10003,3,Defence,3.43,5492,,Gold,6657989,,18394,6657989
305493,10003,3,Defence,3.43,5493,,Gold,6660275,,18397,6660275
305494,10003,3,Defence,3.43,5494,,Gold,6662561,,18400,6662561
305495,10003,3,Defence,3.43,5495,,Gold,6664848,,18403,6664848
305496,10003,3,Defence,3.43,5496,,Gold,6667135,,18406,6667135
305497,10003,3,Defence,3.43,5497,,Gold,6669423,,18409,6669423
305498,10003,3,Defence,3.43,5498,,Gold,6671711,,18412,6671711
305499,10003,3,Defence,3.43,5499,,Gold,6673999,,18415,6673999
305500,10003,3,Defence,10,5500,,Gold,6676852,,18425,6676852
305501,10003,3,Defence,3.43,5501,,Gold,6679141,,18428,6679141
305502,10003,3,Defence,3.43,5502,,Gold,6681431,,18431,6681431
305503,10003,3,Defence,3.43,5503,,Gold,6683721,,18434,6683721
305504,10003,3,Defence,3.43,5504,,Gold,6686011,,18437,6686011
305505,10003,3,Defence,3.43,5505,,Gold,6688302,,18440,6688302
305506,10003,3,Defence,3.43,5506,,Gold,6690593,,18443,6690593
305507,10003,3,Defence,3.43,5507,,Gold,6692884,,18446,6692884
305508,10003,3,Defence,3.43,5508,,Gold,6695176,,18449,6695176
305509,10003,3,Defence,3.43,5509,,Gold,6697468,,18452,6697468
305510,10003,3,Defence,3.43,5510,,Gold,6700326,,18455,6700326
305511,10003,3,Defence,3.43,5511,,Gold,6702619,,18458,6702619
305512,10003,3,Defence,3.43,5512,,Gold,6704912,,18461,6704912
305513,10003,3,Defence,3.43,5513,,Gold,6707206,,18464,6707206
305514,10003,3,Defence,3.43,5514,,Gold,6709500,,18467,6709500
305515,10003,3,Defence,3.43,5515,,Gold,6711795,,18470,6711795
305516,10003,3,Defence,3.43,5516,,Gold,6714090,,18473,6714090
305517,10003,3,Defence,3.43,5517,,Gold,6716385,,18476,6716385
305518,10003,3,Defence,3.43,5518,,Gold,6718681,,18479,6718681
305519,10003,3,Defence,3.43,5519,,Gold,6720977,,18482,6720977
305520,10003,3,Defence,10,5520,,Gold,6723840,,18492,6723840
305521,10003,3,Defence,3.43,5521,,Gold,6726137,,18495,6726137
305522,10003,3,Defence,3.43,5522,,Gold,6728434,,18498,6728434
305523,10003,3,Defence,3.43,5523,,Gold,6730732,,18501,6730732
305524,10003,3,Defence,3.43,5524,,Gold,6733030,,18504,6733030
305525,10003,3,Defence,3.43,5525,,Gold,6735328,,18507,6735328
305526,10003,3,Defence,3.43,5526,,Gold,6737627,,18510,6737627
305527,10003,3,Defence,3.43,5527,,Gold,6739926,,18513,6739926
305528,10003,3,Defence,3.43,5528,,Gold,6742226,,18516,6742226
305529,10003,3,Defence,3.43,5529,,Gold,6744526,,18519,6744526
305530,10003,3,Defence,3.43,5530,,Gold,6747394,,18522,6747394
305531,10003,3,Defence,3.43,5531,,Gold,6749695,,18525,6749695
305532,10003,3,Defence,3.43,5532,,Gold,6751996,,18528,6751996
305533,10003,3,Defence,3.43,5533,,Gold,6754298,,18531,6754298
305534,10003,3,Defence,3.43,5534,,Gold,6756600,,18534,6756600
305535,10003,3,Defence,3.43,5535,,Gold,6758902,,18537,6758902
305536,10003,3,Defence,3.43,5536,,Gold,6761205,,18540,6761205
305537,10003,3,Defence,3.43,5537,,Gold,6763508,,18543,6763508
305538,10003,3,Defence,3.43,5538,,Gold,6765811,,18546,6765811
305539,10003,3,Defence,3.43,5539,,Gold,6768115,,18549,6768115
305540,10003,3,Defence,10,5540,,Gold,6770987,,18559,6770987
305541,10003,3,Defence,3.43,5541,,Gold,6773292,,18562,6773292
305542,10003,3,Defence,3.43,5542,,Gold,6775597,,18565,6775597
305543,10003,3,Defence,3.43,5543,,Gold,6777902,,18568,6777902
305544,10003,3,Defence,3.43,5544,,Gold,6780208,,18571,6780208
305545,10003,3,Defence,3.43,5545,,Gold,6782514,,18574,6782514
305546,10003,3,Defence,3.43,5546,,Gold,6784821,,18577,6784821
305547,10003,3,Defence,3.43,5547,,Gold,6787128,,18580,6787128
305548,10003,3,Defence,3.43,5548,,Gold,6789435,,18583,6789435
305549,10003,3,Defence,3.43,5549,,Gold,6791743,,18586,6791743
305550,10003,3,Defence,3.43,5550,,Gold,6794620,,18589,6794620
305551,10003,3,Defence,3.43,5551,,Gold,6796929,,18592,6796929
305552,10003,3,Defence,3.43,5552,,Gold,6799238,,18595,6799238
305553,10003,3,Defence,3.43,5553,,Gold,6801547,,18598,6801547
305554,10003,3,Defence,3.43,5554,,Gold,6803857,,18601,6803857
305555,10003,3,Defence,3.43,5555,,Gold,6806167,,18604,6806167
305556,10003,3,Defence,3.43,5556,,Gold,6808477,,18607,6808477
305557,10003,3,Defence,3.43,5557,,Gold,6810788,,18610,6810788
305558,10003,3,Defence,3.43,5558,,Gold,6813099,,18613,6813099
305559,10003,3,Defence,3.43,5559,,Gold,6815411,,18616,6815411
305560,10003,3,Defence,10,5560,,Gold,6818293,,18626,6818293
305561,10003,3,Defence,3.43,5561,,Gold,6820605,,18629,6820605
305562,10003,3,Defence,3.43,5562,,Gold,6822918,,18632,6822918
305563,10003,3,Defence,3.43,5563,,Gold,6825231,,18635,6825231
305564,10003,3,Defence,3.43,5564,,Gold,6827545,,18638,6827545
305565,10003,3,Defence,3.43,5565,,Gold,6829859,,18641,6829859
305566,10003,3,Defence,3.43,5566,,Gold,6832173,,18644,6832173
305567,10003,3,Defence,3.43,5567,,Gold,6834488,,18647,6834488
305568,10003,3,Defence,3.43,5568,,Gold,6836803,,18650,6836803
305569,10003,3,Defence,3.43,5569,,Gold,6839118,,18653,6839118
305570,10003,3,Defence,3.43,5570,,Gold,6842005,,18656,6842005
305571,10003,3,Defence,3.43,5571,,Gold,6844321,,18659,6844321
305572,10003,3,Defence,3.43,5572,,Gold,6846638,,18662,6846638
305573,10003,3,Defence,3.43,5573,,Gold,6848955,,18665,6848955
305574,10003,3,Defence,3.43,5574,,Gold,6851272,,18668,6851272
305575,10003,3,Defence,3.43,5575,,Gold,6853590,,18671,6853590
305576,10003,3,Defence,3.43,5576,,Gold,6855908,,18674,6855908
305577,10003,3,Defence,3.43,5577,,Gold,6858227,,18677,6858227
305578,10003,3,Defence,3.43,5578,,Gold,6860546,,18680,6860546
305579,10003,3,Defence,3.43,5579,,Gold,6862865,,18683,6862865
305580,10003,3,Defence,10,5580,,Gold,6865757,,18693,6865757
305581,10003,3,Defence,3.43,5581,,Gold,6868077,,18696,6868077
305582,10003,3,Defence,3.43,5582,,Gold,6870398,,18699,6870398
305583,10003,3,Defence,3.43,5583,,Gold,6872719,,18702,6872719
305584,10003,3,Defence,3.43,5584,,Gold,6875040,,18705,6875040
305585,10003,3,Defence,3.43,5585,,Gold,6877362,,18708,6877362
305586,10003,3,Defence,3.43,5586,,Gold,6879684,,18711,6879684
305587,10003,3,Defence,3.43,5587,,Gold,6882006,,18714,6882006
305588,10003,3,Defence,3.43,5588,,Gold,6884329,,18717,6884329
305589,10003,3,Defence,3.43,5589,,Gold,6886652,,18720,6886652
305590,10003,3,Defence,3.43,5590,,Gold,6889549,,18723,6889549
305591,10003,3,Defence,3.43,5591,,Gold,6891873,,18726,6891873
305592,10003,3,Defence,3.43,5592,,Gold,6894197,,18729,6894197
305593,10003,3,Defence,3.43,5593,,Gold,6896522,,18732,6896522
305594,10003,3,Defence,3.43,5594,,Gold,6898847,,18735,6898847
305595,10003,3,Defence,3.43,5595,,Gold,6901173,,18738,6901173
305596,10003,3,Defence,3.43,5596,,Gold,6903499,,18741,6903499
305597,10003,3,Defence,3.43,5597,,Gold,6905825,,18744,6905825
305598,10003,3,Defence,3.43,5598,,Gold,6908152,,18747,6908152
305599,10003,3,Defence,3.43,5599,,Gold,6910479,,18750,6910479
305600,10003,3,Defence,10,5600,,Gold,6913380,,18760,6913380
305601,10003,3,Defence,3.43,5601,,Gold,6915708,,18763,6915708
305602,10003,3,Defence,3.43,5602,,Gold,6918036,,18766,6918036
305603,10003,3,Defence,3.43,5603,,Gold,6920365,,18769,6920365
305604,10003,3,Defence,3.43,5604,,Gold,6922694,,18772,6922694
305605,10003,3,Defence,3.43,5605,,Gold,6925023,,18775,6925023
305606,10003,3,Defence,3.43,5606,,Gold,6927353,,18778,6927353
305607,10003,3,Defence,3.43,5607,,Gold,6929683,,18781,6929683
305608,10003,3,Defence,3.43,5608,,Gold,6932014,,18784,6932014
305609,10003,3,Defence,3.43,5609,,Gold,6934345,,18787,6934345
305610,10003,3,Defence,3.43,5610,,Gold,6937251,,18790,6937251
305611,10003,3,Defence,3.43,5611,,Gold,6939583,,18793,6939583
305612,10003,3,Defence,3.43,5612,,Gold,6941915,,18796,6941915
305613,10003,3,Defence,3.43,5613,,Gold,6944248,,18799,6944248
305614,10003,3,Defence,3.43,5614,,Gold,6946581,,18802,6946581
305615,10003,3,Defence,3.43,5615,,Gold,6948914,,18805,6948914
305616,10003,3,Defence,3.43,5616,,Gold,6951248,,18808,6951248
305617,10003,3,Defence,3.43,5617,,Gold,6953582,,18811,6953582
305618,10003,3,Defence,3.43,5618,,Gold,6955916,,18814,6955916
305619,10003,3,Defence,3.43,5619,,Gold,6958251,,18817,6958251
305620,10003,3,Defence,10,5620,,Gold,6961162,,18827,6961162
305621,10003,3,Defence,3.43,5621,,Gold,6963498,,18830,6963498
305622,10003,3,Defence,3.43,5622,,Gold,6965834,,18833,6965834
305623,10003,3,Defence,3.43,5623,,Gold,6968170,,18836,6968170
305624,10003,3,Defence,3.43,5624,,Gold,6970507,,18839,6970507
305625,10003,3,Defence,3.43,5625,,Gold,6972844,,18842,6972844
305626,10003,3,Defence,3.43,5626,,Gold,6975182,,18845,6975182
305627,10003,3,Defence,3.43,5627,,Gold,6977520,,18848,6977520
305628,10003,3,Defence,3.43,5628,,Gold,6979858,,18851,6979858
305629,10003,3,Defence,3.43,5629,,Gold,6982197,,18854,6982197
305630,10003,3,Defence,3.43,5630,,Gold,6985113,,18857,6985113
305631,10003,3,Defence,3.43,5631,,Gold,6987453,,18860,6987453
305632,10003,3,Defence,3.43,5632,,Gold,6989793,,18863,6989793
305633,10003,3,Defence,3.43,5633,,Gold,6992133,,18866,6992133
305634,10003,3,Defence,3.43,5634,,Gold,6994474,,18869,6994474
305635,10003,3,Defence,3.43,5635,,Gold,6996815,,18872,6996815
305636,10003,3,Defence,3.43,5636,,Gold,6999156,,18875,6999156
305637,10003,3,Defence,3.43,5637,,Gold,7001498,,18878,7001498
305638,10003,3,Defence,3.43,5638,,Gold,7003840,,18881,7003840
305639,10003,3,Defence,3.43,5639,,Gold,7006183,,18884,7006183
305640,10003,3,Defence,10,5640,,Gold,7009104,,18894,7009104
305641,10003,3,Defence,3.43,5641,,Gold,7011447,,18897,7011447
305642,10003,3,Defence,3.43,5642,,Gold,7013791,,18900,7013791
305643,10003,3,Defence,3.43,5643,,Gold,7016135,,18903,7016135
305644,10003,3,Defence,3.43,5644,,Gold,7018480,,18906,7018480
305645,10003,3,Defence,3.43,5645,,Gold,7020825,,18909,7020825
305646,10003,3,Defence,3.43,5646,,Gold,7023170,,18912,7023170
305647,10003,3,Defence,3.43,5647,,Gold,7025516,,18915,7025516
305648,10003,3,Defence,3.43,5648,,Gold,7027862,,18918,7027862
305649,10003,3,Defence,3.43,5649,,Gold,7030208,,18921,7030208
305650,10003,3,Defence,3.43,5650,,Gold,7033134,,18924,7033134
305651,10003,3,Defence,3.43,5651,,Gold,7035481,,18927,7035481
305652,10003,3,Defence,3.43,5652,,Gold,7037829,,18930,7037829
305653,10003,3,Defence,3.43,5653,,Gold,7040177,,18933,7040177
305654,10003,3,Defence,3.43,5654,,Gold,7042525,,18936,7042525
305655,10003,3,Defence,3.43,5655,,Gold,7044874,,18939,7044874
305656,10003,3,Defence,3.43,5656,,Gold,7047223,,18942,7047223
305657,10003,3,Defence,3.43,5657,,Gold,7049573,,18945,7049573
305658,10003,3,Defence,3.43,5658,,Gold,7051923,,18948,7051923
305659,10003,3,Defence,3.43,5659,,Gold,7054273,,18951,7054273
305660,10003,3,Defence,10,5660,,Gold,7057203,,18961,7057203
305661,10003,3,Defence,3.43,5661,,Gold,7059554,,18964,7059554
305662,10003,3,Defence,3.43,5662,,Gold,7061906,,18967,7061906
305663,10003,3,Defence,3.43,5663,,Gold,7064258,,18970,7064258
305664,10003,3,Defence,3.43,5664,,Gold,7066610,,18973,7066610
305665,10003,3,Defence,3.43,5665,,Gold,7068963,,18976,7068963
305666,10003,3,Defence,3.43,5666,,Gold,7071316,,18979,7071316
305667,10003,3,Defence,3.43,5667,,Gold,7073669,,18982,7073669
305668,10003,3,Defence,3.43,5668,,Gold,7076023,,18985,7076023
305669,10003,3,Defence,3.43,5669,,Gold,7078377,,18988,7078377
305670,10003,3,Defence,3.43,5670,,Gold,7081312,,18991,7081312
305671,10003,3,Defence,3.43,5671,,Gold,7083667,,18994,7083667
305672,10003,3,Defence,3.43,5672,,Gold,7086022,,18997,7086022
305673,10003,3,Defence,3.43,5673,,Gold,7088378,,19000,7088378
305674,10003,3,Defence,3.43,5674,,Gold,7090734,,19003,7090734
305675,10003,3,Defence,3.43,5675,,Gold,7093091,,19006,7093091
305676,10003,3,Defence,3.43,5676,,Gold,7095448,,19009,7095448
305677,10003,3,Defence,3.43,5677,,Gold,7097805,,19012,7097805
305678,10003,3,Defence,3.43,5678,,Gold,7100163,,19015,7100163
305679,10003,3,Defence,3.43,5679,,Gold,7102521,,19018,7102521
305680,10003,3,Defence,10,5680,,Gold,7105461,,19028,7105461
305681,10003,3,Defence,3.43,5681,,Gold,7107820,,19031,7107820
305682,10003,3,Defence,3.43,5682,,Gold,7110179,,19034,7110179
305683,10003,3,Defence,3.43,5683,,Gold,7112539,,19037,7112539
305684,10003,3,Defence,3.43,5684,,Gold,7114899,,19040,7114899
305685,10003,3,Defence,3.43,5685,,Gold,7117259,,19043,7117259
305686,10003,3,Defence,3.43,5686,,Gold,7119620,,19046,7119620
305687,10003,3,Defence,3.43,5687,,Gold,7121981,,19049,7121981
305688,10003,3,Defence,3.43,5688,,Gold,7124343,,19052,7124343
305689,10003,3,Defence,3.43,5689,,Gold,7126705,,19055,7126705
305690,10003,3,Defence,3.43,5690,,Gold,7129650,,19058,7129650
305691,10003,3,Defence,3.43,5691,,Gold,7132013,,19061,7132013
305692,10003,3,Defence,3.43,5692,,Gold,7134376,,19064,7134376
305693,10003,3,Defence,3.43,5693,,Gold,7136740,,19067,7136740
305694,10003,3,Defence,3.43,5694,,Gold,7139104,,19070,7139104
305695,10003,3,Defence,3.43,5695,,Gold,7141468,,19073,7141468
305696,10003,3,Defence,3.43,5696,,Gold,7143833,,19076,7143833
305697,10003,3,Defence,3.43,5697,,Gold,7146198,,19079,7146198
305698,10003,3,Defence,3.43,5698,,Gold,7148563,,19082,7148563
305699,10003,3,Defence,3.43,5699,,Gold,7150929,,19085,7150929
305700,10003,3,Defence,10,5700,,Gold,7153879,,19095,7153879
305701,10003,3,Defence,3.43,5701,,Gold,7156246,,19098,7156246
305702,10003,3,Defence,3.43,5702,,Gold,7158613,,19101,7158613
305703,10003,3,Defence,3.43,5703,,Gold,7160980,,19104,7160980
305704,10003,3,Defence,3.43,5704,,Gold,7163348,,19107,7163348
305705,10003,3,Defence,3.43,5705,,Gold,7165716,,19110,7165716
305706,10003,3,Defence,3.43,5706,,Gold,7168085,,19113,7168085
305707,10003,3,Defence,3.43,5707,,Gold,7170454,,19116,7170454
305708,10003,3,Defence,3.43,5708,,Gold,7172823,,19119,7172823
305709,10003,3,Defence,3.43,5709,,Gold,7175193,,19122,7175193
305710,10003,3,Defence,3.43,5710,,Gold,7178148,,19125,7178148
305711,10003,3,Defence,3.43,5711,,Gold,7180519,,19128,7180519
305712,10003,3,Defence,3.43,5712,,Gold,7182890,,19131,7182890
305713,10003,3,Defence,3.43,5713,,Gold,7185261,,19134,7185261
305714,10003,3,Defence,3.43,5714,,Gold,7187633,,19137,7187633
305715,10003,3,Defence,3.43,5715,,Gold,7190005,,19140,7190005
305716,10003,3,Defence,3.43,5716,,Gold,7192377,,19143,7192377
305717,10003,3,Defence,3.43,5717,,Gold,7194750,,19146,7194750
305718,10003,3,Defence,3.43,5718,,Gold,7197123,,19149,7197123
305719,10003,3,Defence,3.43,5719,,Gold,7199497,,19152,7199497
305720,10003,3,Defence,10,5720,,Gold,7202456,,19162,7202456
305721,10003,3,Defence,3.43,5721,,Gold,7204830,,19165,7204830
305722,10003,3,Defence,3.43,5722,,Gold,7207205,,19168,7207205
305723,10003,3,Defence,3.43,5723,,Gold,7209580,,19171,7209580
305724,10003,3,Defence,3.43,5724,,Gold,7211956,,19174,7211956
305725,10003,3,Defence,3.43,5725,,Gold,7214332,,19177,7214332
305726,10003,3,Defence,3.43,5726,,Gold,7216708,,19180,7216708
305727,10003,3,Defence,3.43,5727,,Gold,7219085,,19183,7219085
305728,10003,3,Defence,3.43,5728,,Gold,7221462,,19186,7221462
305729,10003,3,Defence,3.43,5729,,Gold,7223839,,19189,7223839
305730,10003,3,Defence,3.43,5730,,Gold,7226803,,19192,7226803
305731,10003,3,Defence,3.43,5731,,Gold,7229181,,19195,7229181
305732,10003,3,Defence,3.43,5732,,Gold,7231560,,19198,7231560
305733,10003,3,Defence,3.43,5733,,Gold,7233939,,19201,7233939
305734,10003,3,Defence,3.43,5734,,Gold,7236318,,19204,7236318
305735,10003,3,Defence,3.43,5735,,Gold,7238698,,19207,7238698
305736,10003,3,Defence,3.43,5736,,Gold,7241078,,19210,7241078
305737,10003,3,Defence,3.43,5737,,Gold,7243459,,19213,7243459
305738,10003,3,Defence,3.43,5738,,Gold,7245840,,19216,7245840
305739,10003,3,Defence,3.43,5739,,Gold,7248221,,19219,7248221
305740,10003,3,Defence,10,5740,,Gold,7251190,,19229,7251190
305741,10003,3,Defence,3.43,5741,,Gold,7253572,,19232,7253572
305742,10003,3,Defence,3.43,5742,,Gold,7255955,,19235,7255955
305743,10003,3,Defence,3.43,5743,,Gold,7258338,,19238,7258338
305744,10003,3,Defence,3.43,5744,,Gold,7260721,,19241,7260721
305745,10003,3,Defence,3.43,5745,,Gold,7263105,,19244,7263105
305746,10003,3,Defence,3.43,5746,,Gold,7265489,,19247,7265489
305747,10003,3,Defence,3.43,5747,,Gold,7267873,,19250,7267873
305748,10003,3,Defence,3.43,5748,,Gold,7270258,,19253,7270258
305749,10003,3,Defence,3.43,5749,,Gold,7272643,,19256,7272643
305750,10003,3,Defence,3.43,5750,,Gold,7275617,,19259,7275617
305751,10003,3,Defence,3.43,5751,,Gold,7278003,,19262,7278003
305752,10003,3,Defence,3.43,5752,,Gold,7280389,,19265,7280389
305753,10003,3,Defence,3.43,5753,,Gold,7282776,,19268,7282776
305754,10003,3,Defence,3.43,5754,,Gold,7285163,,19271,7285163
305755,10003,3,Defence,3.43,5755,,Gold,7287551,,19274,7287551
305756,10003,3,Defence,3.43,5756,,Gold,7289939,,19277,7289939
305757,10003,3,Defence,3.43,5757,,Gold,7292327,,19280,7292327
305758,10003,3,Defence,3.43,5758,,Gold,7294716,,19283,7294716
305759,10003,3,Defence,3.43,5759,,Gold,7297105,,19286,7297105
305760,10003,3,Defence,10,5760,,Gold,7300084,,19296,7300084
305761,10003,3,Defence,3.43,5761,,Gold,7302474,,19299,7302474
305762,10003,3,Defence,3.43,5762,,Gold,7304864,,19302,7304864
305763,10003,3,Defence,3.43,5763,,Gold,7307255,,19305,7307255
305764,10003,3,Defence,3.43,5764,,Gold,7309646,,19308,7309646
305765,10003,3,Defence,3.43,5765,,Gold,7312037,,19311,7312037
305766,10003,3,Defence,3.43,5766,,Gold,7314429,,19314,7314429
305767,10003,3,Defence,3.43,5767,,Gold,7316821,,19317,7316821
305768,10003,3,Defence,3.43,5768,,Gold,7319214,,19320,7319214
305769,10003,3,Defence,3.43,5769,,Gold,7321607,,19323,7321607
305770,10003,3,Defence,3.43,5770,,Gold,7324591,,19326,7324591
305771,10003,3,Defence,3.43,5771,,Gold,7326985,,19329,7326985
305772,10003,3,Defence,3.43,5772,,Gold,7329379,,19332,7329379
305773,10003,3,Defence,3.43,5773,,Gold,7331774,,19335,7331774
305774,10003,3,Defence,3.43,5774,,Gold,7334169,,19338,7334169
305775,10003,3,Defence,3.43,5775,,Gold,7336564,,19341,7336564
305776,10003,3,Defence,3.43,5776,,Gold,7338960,,19344,7338960
305777,10003,3,Defence,3.43,5777,,Gold,7341356,,19347,7341356
305778,10003,3,Defence,3.43,5778,,Gold,7343752,,19350,7343752
305779,10003,3,Defence,3.43,5779,,Gold,7346149,,19353,7346149
305780,10003,3,Defence,10,5780,,Gold,7349137,,19363,7349137
305781,10003,3,Defence,3.43,5781,,Gold,7351535,,19366,7351535
305782,10003,3,Defence,3.43,5782,,Gold,7353933,,19369,7353933
